Date,GSS,assets_in_composite
2003-09-15,-0.18208200141537767,7
2003-09-16,-0.05338702158448135,7
2003-09-17,-0.23007128893872947,7
2003-09-18,0.022272606865687265,7
2003-09-19,0.07516803674109483,7
2003-09-22,0.14072059533408668,7
2003-09-23,-0.16278078166616874,7
2003-09-24,0.5580315924023297,7
2003-09-25,-0.05698225018945365,7
2003-09-26,0.10807230163476231,7
2003-09-29,-0.2152543999137289,7
2003-09-30,0.412203326789687,7
2003-10-01,-0.4628149436416597,7
2003-10-02,-0.1342621443982892,7
2003-10-03,-0.7081681661960585,7
2003-10-06,-0.24902880778861602,7
2003-10-07,-0.11380705731496432,7
2003-10-08,-0.20695885806860995,7
2003-10-09,-0.11088104318427364,7
2003-10-10,0.2799475215591633,7
2003-10-13,-0.21298517621325594,7
2003-10-14,-0.3850123768583926,7
2003-10-15,-0.35140404047088764,7
2003-10-16,-0.37788596022283755,7
2003-10-17,-0.10634238011962173,7
2003-10-20,-0.4007043057581334,7
2003-10-21,0.18943683983479256,7
2003-10-22,0.10253814391300724,7
2003-10-23,-0.3270631741685007,7
2003-10-24,0.17429345936719662,7
2003-10-27,-0.06491645124783707,7
2003-10-28,-0.31887853497853674,7
2003-10-29,-0.4031249745341578,7
2003-10-30,-0.47337383803515115,7
2003-10-31,-0.23224195370296113,7
2003-11-03,-0.6311644669700895,7
2003-11-04,0.2381325386942769,7
2003-11-05,0.19940363152211352,7
2003-11-06,-0.46488455232305165,7
2003-11-07,-0.03287972314227245,7
2003-11-10,0.17181994077455373,7
2003-11-11,-0.062240436891217256,6
2003-11-12,-0.1880027985772062,7
2003-11-13,0.10009381214252537,7
2003-11-14,0.08007602405234995,7
2003-11-17,-0.4426360915815861,7
2003-11-18,0.3963558286037185,7
2003-11-19,-0.6037041765352683,7
2003-11-20,0.06004444047330872,7
2003-11-21,-0.2241556154230522,7
2003-11-24,-0.8696766888180579,7
2003-11-25,-0.1712350759387933,7
2003-11-26,-0.20793980225947908,7
2003-11-27,,1
2003-11-28,,5
2003-12-01,-0.18628825947752214,7
2003-12-02,-0.025776498486247572,7
2003-12-03,-0.06791924122973261,7
2003-12-04,-0.11230136546916292,7
2003-12-05,0.27045138483996156,7
2003-12-08,-0.18971390072006514,7
2003-12-09,-0.1343691367608917,7
2003-12-10,-0.35864133160256795,7
2003-12-11,-0.09912005302044455,7
2003-12-12,0.11768277712608939,7
2003-12-15,-0.13876951793346393,7
2003-12-16,-0.26892990857736454,7
2003-12-17,0.030013562306557766,7
2003-12-18,-0.3133862166582788,7
2003-12-19,-0.22120412004814052,7
2003-12-22,-0.38454097990452213,7
2003-12-23,-0.35102598309029814,7
2003-12-24,0.15144434898420833,7
2003-12-25,,1
2003-12-26,,5
2003-12-29,-0.43247566222021694,7
2003-12-30,-0.1537912342249755,7
2003-12-31,-0.3044230151369828,7
2004-01-01,,1
2004-01-02,,5
2004-01-05,0.10894129548377578,7
2004-01-06,-0.14644745266969897,7
2004-01-07,0.01898891355705506,7
2004-01-08,-0.30485668729216825,7
2004-01-09,0.18048046847875363,7
2004-01-12,0.014349480035907098,7
2004-01-13,0.04344718873060519,7
2004-01-14,-0.04143898824065432,7
2004-01-15,-0.5874146231543669,7
2004-01-16,0.10510154107303483,7
2004-01-19,,2
2004-01-20,-0.09070004753023939,7
2004-01-21,-0.6215209864888399,7
2004-01-22,0.05236585160130073,7
2004-01-23,-0.35025810974624527,7
2004-01-26,-0.292833534799105,7
2004-01-27,0.050466697646947827,7
2004-01-28,-0.005113661871622861,7
2004-01-29,-0.5756618202585333,7
2004-01-30,0.14244293831119362,7
2004-02-02,0.20240708707244773,7
2004-02-03,-0.33857748949846334,7
2004-02-04,-0.09271386096735672,7
2004-02-05,-0.33632650889276877,7
2004-02-06,-0.27301445176118183,7
2004-02-09,0.03346600580864593,7
2004-02-10,-0.08326041935915307,7
2004-02-11,-0.11362673037888248,7
2004-02-12,0.0031432395717997186,7
2004-02-13,0.06871518668315477,7
2004-02-16,,2
2004-02-17,-0.1825301313250798,7
2004-02-18,-0.08352783152962272,7
2004-02-19,-0.2013254501301253,7
2004-02-20,-0.7965301519235741,7
2004-02-23,-0.010389274272128228,7
2004-02-24,-0.06739055869144087,7
2004-02-25,-0.1590614998986716,7
2004-02-26,-0.27058265216687166,7
2004-02-27,0.04247453201354083,7
2004-03-01,0.030294517932221352,7
2004-03-02,-0.34944359305715234,7
2004-03-03,-0.3247154868352031,7
2004-03-04,-0.2637182456722667,7
2004-03-05,0.13165704540148404,7
2004-03-08,0.12359728631029065,7
2004-03-09,0.23669587244125403,7
2004-03-10,0.35032796297204793,7
2004-03-11,0.30116812261168285,7
2004-03-12,-0.29629814337561033,7
2004-03-15,0.638411524870444,7
2004-03-16,0.6040571020295016,7
2004-03-17,0.18518664943183416,7
2004-03-18,0.06722301081708405,7
2004-03-19,0.3342148919696261,7
2004-03-22,0.3462089023593344,7
2004-03-23,0.27421517567241754,7
2004-03-24,0.3193725287057337,7
2004-03-25,-0.5902463719530212,7
2004-03-26,-0.10157040759417993,7
2004-03-29,-0.5322978333852272,7
2004-03-30,-0.10081243754428014,7
2004-03-31,0.33810467164999963,7
2004-04-01,-0.5774316398553555,7
2004-04-02,-0.8697965597928858,7
2004-04-05,-0.6404419282059598,7
2004-04-06,-0.16021208913482815,7
2004-04-07,0.293460624346698,7
2004-04-08,-0.21793162122769577,7
2004-04-09,,1
2004-04-12,0.01458458642185009,7
2004-04-13,-0.7278821367286662,7
2004-04-14,-0.6259424367415846,8
2004-04-15,0.03533717220548266,8
2004-04-16,-0.07016807656368539,8
2004-04-19,-0.4428974713865823,8
2004-04-20,0.1682298812333249,8
2004-04-21,-0.5695582234262231,8
2004-04-22,-0.17101892517941858,8
2004-04-23,-0.32720479911631367,8
2004-04-26,0.18749180513214925,8
2004-04-27,-0.17304420228122802,8
2004-04-28,0.011481476032935478,8
2004-04-29,0.17034378749463683,8
2004-04-30,0.24961890544536042,8
2004-05-03,-0.07488346368668362,8
2004-05-04,-0.2203524613295093,8
2004-05-05,-0.03286770233241065,8
2004-05-06,-0.021225256487450134,8
2004-05-07,-0.21006330219057634,8
2004-05-10,0.41213335639758364,8
2004-05-11,-0.02925042971143013,8
2004-05-12,-0.01301414867254546,8
2004-05-13,-0.16236113315588066,8
2004-05-14,0.5547858867197939,8
2004-05-17,0.7162908652245245,8
2004-05-18,-0.47956123741326206,8
2004-05-19,0.20471017641423764,8
2004-05-20,0.1579630779170555,8
2004-05-21,-0.23678607503530497,8
2004-05-24,0.02810763064813604,8
2004-05-25,-0.4422749698969383,8
2004-05-26,-0.11559611843522632,8
2004-05-27,-0.3430244021044696,8
2004-05-28,0.12100524799423626,8
2004-05-31,,1
2004-06-01,0.08467226871062744,8
2004-06-02,-0.523901414710591,8
2004-06-03,-0.08355125682867265,8
2004-06-04,-0.5209315188120625,8
2004-06-07,-0.3414939023906546,8
2004-06-08,-0.2708936764403077,8
2004-06-09,0.14207586050813673,8
2004-06-10,0.08188185682141069,8
2004-06-11,,2
2004-06-14,-0.07945324280827609,8
2004-06-15,0.022051079259977235,8
2004-06-16,-0.13261546438123298,8
2004-06-17,0.1914718077926077,8
2004-06-18,0.09666621271457324,8
2004-06-21,-0.22658189334748452,8
2004-06-22,-0.34154002334397104,8
2004-06-23,-0.4086982914245238,8
2004-06-24,0.265861666978168,8
2004-06-25,-0.25386232457489744,8
2004-06-28,-0.5092798981045004,8
2004-06-29,-0.3758428085992508,8
2004-06-30,-0.3061628033200223,8
2004-07-01,0.6865656019669802,8
2004-07-02,-0.05513401759038305,8
2004-07-05,,2
2004-07-06,0.0570411755788085,8
2004-07-07,0.02523959896300179,8
2004-07-08,0.45951113550325473,8
2004-07-09,-0.15732820116817992,8
2004-07-12,-0.19136736452177888,8
2004-07-13,-0.39629342617535634,8
2004-07-14,0.03503254897312735,8
2004-07-15,-0.12308447055837758,8
2004-07-16,0.1307476385141717,8
2004-07-19,0.01536261464877918,8
2004-07-20,-0.6109541033715389,8
2004-07-21,-0.042769827177770725,8
2004-07-22,-0.04127633716241397,8
2004-07-23,0.37353414403014557,8
2004-07-26,0.015491584379907664,8
2004-07-27,-0.6481100994778832,8
2004-07-28,-0.011122904193090644,8
2004-07-29,-0.30695573362660805,8
2004-07-30,0.48462777728532935,8
2004-08-02,-0.036694589674994185,8
2004-08-03,0.19517979463214644,8
2004-08-04,-0.32861696176591676,8
2004-08-05,0.5584311366694794,8
2004-08-06,0.9162023886122918,8
2004-08-09,0.11268698114204154,8
2004-08-10,-0.4471527107733381,8
2004-08-11,0.24199014880563133,8
2004-08-12,0.4958696242660273,8
2004-08-13,0.2238868180921419,8
2004-08-16,-0.2860942976287749,8
2004-08-17,0.24077925564304015,8
2004-08-18,-0.2542762679698432,8
2004-08-19,0.28356999670475114,8
2004-08-20,-0.06648151275371234,8
2004-08-23,-0.3784726403200124,8
2004-08-24,-0.3230811974030192,8
2004-08-25,-0.5114339478166865,8
2004-08-26,-0.09343141941762866,8
2004-08-27,-0.1815888007642777,8
2004-08-30,0.09786520634254259,8
2004-08-31,-0.10718606096279415,8
2004-09-01,-0.06727617605340212,8
2004-09-02,-0.7128080043075595,8
2004-09-03,-0.4184542907740102,8
2004-09-06,,2
2004-09-07,-0.4005007298966371,8
2004-09-08,-0.03685222150828153,8
2004-09-09,-0.12116694252498902,8
2004-09-10,-0.6202383879553127,8
2004-09-13,-0.14415916957045244,8
2004-09-14,-0.02267302924538793,8
2004-09-15,-0.10256067283841003,8
2004-09-16,-0.09876099791098648,8
2004-09-17,-0.1748436317912625,8
2004-09-20,0.13729587327468146,8
2004-09-21,-0.3718884161271151,8
2004-09-22,0.41746164446454603,8
2004-09-23,-0.09456725719606675,8
2004-09-24,-0.1700030558207628,8
2004-09-27,0.07331210502108815,8
2004-09-28,-0.38681833401574817,8
2004-09-29,-0.5066521619566581,8
2004-09-30,-0.16075476332110403,8
2004-10-01,-0.8101316201289228,8
2004-10-04,-0.474471695258868,8
2004-10-05,0.07272094769619858,8
2004-10-06,-0.43570952959021336,8
2004-10-07,0.15290469034924012,8
2004-10-08,0.6436620074219122,8
2004-10-11,-0.15900672410457933,8
2004-10-12,-0.09742729239465261,8
2004-10-13,0.2804222308841091,8
2004-10-14,0.6337316177526016,8
2004-10-15,-0.41800978077400314,8
2004-10-18,-0.5416283219543605,8
2004-10-19,0.3851347993451058,8
2004-10-20,0.20322779816433637,8
2004-10-21,-0.26819302440356385,8
2004-10-22,0.2141933745613116,8
2004-10-25,0.05506252988561802,8
2004-10-26,-0.277969364605155,8
2004-10-27,-0.9305936911248526,8
2004-10-28,-0.2599018712383708,7
2004-10-29,0.32197758344312133,8
2004-11-01,-0.49247330309847254,8
2004-11-02,-0.11487730235824883,8
2004-11-03,-0.4199194559906629,8
2004-11-04,-0.701926432930199,8
2004-11-05,-0.3683515944026313,8
2004-11-08,-0.2034346470746184,8
2004-11-09,-0.33789912331242206,8
2004-11-10,-0.37103276510751243,8
2004-11-11,-0.6005377474288723,8
2004-11-12,-0.31359150483176546,8
2004-11-15,-0.13365497900596998,8
2004-11-16,-0.06414228857412212,8
2004-11-17,-0.02605370598961021,8
2004-11-18,-0.13094851360618887,9
2004-11-19,0.34899628019815626,9
2004-11-22,-0.22691303052238862,9
2004-11-23,-0.39903809079409924,9
2004-11-24,-0.4369905682591009,9
2004-11-25,,3
2004-11-26,-0.7198078911750363,7
2004-11-29,-0.10115427953035737,9
2004-11-30,-0.3342355789213918,9
2004-12-01,-0.873448178592648,9
2004-12-02,-0.4320021056407904,9
2004-12-03,-0.23435262941120114,9
2004-12-06,-0.09632418105803985,9
2004-12-07,-0.02359831025118979,9
2004-12-08,-0.2485060939924012,9
2004-12-09,-0.16379669972460614,9
2004-12-10,-0.2293414647794553,9
2004-12-13,-0.4643040972767337,9
2004-12-14,-0.275704984232094,9
2004-12-15,0.05463239556203409,9
2004-12-16,-0.10652059355230703,9
2004-12-17,0.15309706300739975,9
2004-12-20,-0.5820304834637304,9
2004-12-21,-0.3361324621229426,9
2004-12-22,-0.5552568646173653,9
2004-12-23,-0.4873507669698181,9
2004-12-24,,3
2004-12-27,-0.5736757542446622,9
2004-12-28,-0.33668616059018913,9
2004-12-29,-0.39400136140729347,9
2004-12-30,0.040227232698571834,9
2004-12-31,0.19952133178834566,7
2005-01-03,-0.04082404160156986,9
2005-01-04,0.7010367568232437,9
2005-01-05,0.06750846070968596,9
2005-01-06,0.05739143418163903,9
2005-01-07,0.06599465147726653,9
2005-01-10,-0.18976643283936606,9
2005-01-11,0.2254413178074459,9
2005-01-12,-0.3424544201823075,9
2005-01-13,0.4063205447114293,9
2005-01-14,-0.13257173637798564,9
2005-01-17,,3
2005-01-18,-0.12418368063632092,9
2005-01-19,0.04917156451039734,9
2005-01-20,0.14726729241118075,9
2005-01-21,0.20220623425026563,9
2005-01-24,0.056877056309415294,9
2005-01-25,-0.3793245407978411,9
2005-01-26,-0.4131761175903565,9
2005-01-27,-0.05556839087565815,9
2005-01-28,-0.08420594426071758,9
2005-01-31,-0.5026852233840796,9
2005-02-01,-0.5313985251657682,9
2005-02-02,-0.2960898896136503,9
2005-02-03,-0.27515228268050373,9
2005-02-04,-0.09518653902242301,9
2005-02-07,-0.14410660910100048,9
2005-02-08,-0.3381607600193891,9
2005-02-09,0.0850667510032436,9
2005-02-10,-0.4541805198668005,9
2005-02-11,-0.29942425815150236,9
2005-02-14,-0.2355842183527834,9
2005-02-15,-0.3971071361100955,9
2005-02-16,-0.3476962929547006,9
2005-02-17,-0.2253116416038862,9
2005-02-18,-0.40294117087624004,9
2005-02-21,,3
2005-02-22,0.26495215784184073,9
2005-02-23,-0.2046248668099469,9
2005-02-24,-0.45037157021376395,9
2005-02-25,-0.5408224158364692,9
2005-02-28,-0.009924372377874456,9
2005-03-01,-0.24627508806874168,9
2005-03-02,0.2238132940297667,9
2005-03-03,-0.1570446625491361,9
2005-03-04,-0.40893169313501687,9
2005-03-07,-0.1332121570815236,9
2005-03-08,-0.19346787800285256,9
2005-03-09,-0.12293370803288253,9
2005-03-10,-0.1094889727335167,9
2005-03-11,0.0022126659340056688,9
2005-03-14,-0.038065719459050844,9
2005-03-15,0.41828920193385216,9
2005-03-16,0.20609722263761412,9
2005-03-17,-0.2578269174172619,9
2005-03-18,0.06611922166745376,9
2005-03-21,0.23624298423052467,9
2005-03-22,0.2908429323754513,9
2005-03-23,-0.039905243163848775,9
2005-03-24,0.12271104493696737,9
2005-03-25,,2
2005-03-28,-0.1712937039864938,9
2005-03-29,0.3059174406586415,9
2005-03-30,-0.4896548675189824,8
2005-03-31,0.16004294660576004,9
2005-04-01,0.3074887043930919,9
2005-04-04,-0.09858909885233047,9
2005-04-05,-0.244738893354594,9
2005-04-06,-0.178697890861311,9
2005-04-07,-0.46421350738823364,9
2005-04-08,-0.16462300597525578,9
2005-04-11,0.08039982605249253,9
2005-04-12,-0.2559740400808328,9
2005-04-13,0.27270358626242047,9
2005-04-14,0.5320506387159868,9
2005-04-15,0.6954163246093924,9
2005-04-18,-0.2173895221516545,9
2005-04-19,0.20825701114564013,9
2005-04-20,0.5459351154473021,9
2005-04-21,-0.551165737093125,9
2005-04-22,0.5775647410789264,9
2005-04-25,-0.1246162595059663,9
2005-04-26,0.26217941927047655,9
2005-04-27,-0.0956514073477705,9
2005-04-28,0.7787299483498147,8
2005-04-29,-0.19629374685651768,9
2005-05-02,-0.1347451687199622,9
2005-05-03,-0.17752995690335036,9
2005-05-04,-0.5007023709383284,9
2005-05-05,0.09766387335105683,9
2005-05-06,-0.06944686071661321,9
2005-05-09,-0.24148284891689364,9
2005-05-10,0.5311325484663292,9
2005-05-11,-0.0156488933224141,9
2005-05-12,0.2707416641224285,9
2005-05-13,0.5752450710502904,9
2005-05-16,-0.18724530400074726,9
2005-05-17,-0.045630534770546335,9
2005-05-18,-0.5176400516120798,9
2005-05-19,-0.291021207771734,9
2005-05-20,-0.005972982995767145,9
2005-05-23,0.16066499815346216,9
2005-05-24,0.11936849215601504,9
2005-05-25,0.032577398355151714,9
2005-05-26,-0.19020101276803805,9
2005-05-27,-0.26224228236424074,9
2005-05-30,,2
2005-05-31,0.72415063078615,9
2005-06-01,0.28792533819303506,9
2005-06-02,-0.17911197340010843,9
2005-06-03,0.2139894362257545,9
2005-06-06,-0.1698660122084556,9
2005-06-07,-0.06784960540460333,9
2005-06-08,-0.154236417298845,9
2005-06-09,-0.17474450440699657,9
2005-06-10,-0.21449898629669795,9
2005-06-13,-0.13575737975886532,9
2005-06-14,-0.2016544229572085,9
2005-06-15,-0.4205948691560062,9
2005-06-16,0.1597271269542605,9
2005-06-17,-0.6061975308343924,9
2005-06-20,0.19974454689477722,9
2005-06-21,0.0686397728712239,9
2005-06-22,-0.02272626904011083,9
2005-06-23,0.6921743345932095,9
2005-06-24,-0.05590921183624829,9
2005-06-27,-0.318413076673692,9
2005-06-28,-0.6899205648466241,9
2005-06-29,-0.3033750911121593,8
2005-06-30,-0.04231897236866477,9
2005-07-01,-0.22161308618624276,9
2005-07-04,,3
2005-07-05,-0.5690861728675985,9
2005-07-06,0.16019867666205517,9
2005-07-07,-0.10577172570901208,9
2005-07-08,-0.855340946392772,9
2005-07-11,-0.6082375710046466,9
2005-07-12,-0.6376889968151991,9
2005-07-13,-0.10316467140649628,9
2005-07-14,-0.692356507881694,9
2005-07-15,0.08188118284088469,9
2005-07-18,-0.20545895149210888,9
2005-07-19,-0.4557516657754051,9
2005-07-20,-0.5434492717827494,9
2005-07-21,0.07743215180750414,9
2005-07-22,0.17071144099999144,9
2005-07-25,-0.05550874336473625,9
2005-07-26,-0.2677854778884678,9
2005-07-27,-0.47172449257437243,9
2005-07-28,-0.2668925732960792,9
2005-07-29,-0.05987898302855547,9
2005-08-01,-0.38526887062713516,9
2005-08-02,-0.28580633619051793,9
2005-08-03,-0.27133745195898346,9
2005-08-04,0.05527732053492786,9
2005-08-05,0.15503494010650495,9
2005-08-08,-0.09760131795712307,9
2005-08-09,-0.39611433310496363,9
2005-08-10,0.19450110427222028,9
2005-08-11,0.3275727352701607,9
2005-08-12,0.5886346615877716,9
2005-08-15,-0.20708834058510517,9
2005-08-16,0.6458320550796237,9
2005-08-17,-0.30212941608226634,9
2005-08-18,0.5475690453002774,9
2005-08-19,0.20724596240194956,9
2005-08-22,-0.20874091954604526,9
2005-08-23,0.270938676393239,9
2005-08-24,0.2301712550037601,9
2005-08-25,-0.09084095484891558,9
2005-08-26,0.0219491949618071,9
2005-08-29,0.029416869238377323,9
2005-08-30,0.3299445283213924,9
2005-08-31,-0.4855460662916317,9
2005-09-01,-0.18095723618958706,9
2005-09-02,-0.20900210979148856,9
2005-09-05,,2
2005-09-06,-0.47412670325380746,9
2005-09-07,-0.22763835406122096,9
2005-09-08,0.10993249522556436,9
2005-09-09,-0.18301172128251084,9
2005-09-12,0.060639991138857145,9
2005-09-13,0.08511033303963894,9
2005-09-14,0.3109788137168475,9
2005-09-15,0.10519184685993202,9
2005-09-16,-0.7147882545251288,9
2005-09-19,0.8840674663041352,9
2005-09-20,-0.028843426908413114,9
2005-09-21,0.344640492614884,7
2005-09-22,0.1115447789352378,9
2005-09-23,-0.24819016368383076,9
2005-09-26,-0.04239673212235873,9
2005-09-27,-0.07750130318668243,9
2005-09-28,0.21085626278501332,9
2005-09-29,-0.34114450344020797,9
2005-09-30,-0.3396754150490615,9
2005-10-03,-0.1557317917970797,9
2005-10-04,0.16175934735121206,9
2005-10-05,0.49901411390369016,9
2005-10-06,0.18779230126052934,9
2005-10-07,0.0751230900824171,9
2005-10-10,0.5525398808298521,8
2005-10-11,0.5187598241697403,9
2005-10-12,0.35496933588091095,9
2005-10-13,0.14600867170370105,9
2005-10-14,-0.21117456663157136,9
2005-10-17,0.2983377965039778,9
2005-10-18,0.564054351082043,9
2005-10-19,-0.7406714937573357,9
2005-10-20,0.6507609889386361,9
2005-10-21,0.387172856954866,9
2005-10-24,-0.6137460974628351,9
2005-10-25,0.25426842034053043,9
2005-10-26,-0.20296663322117464,9
2005-10-27,0.7006036028703235,9
2005-10-28,-0.24546008713652562,9
2005-10-31,-0.33467212103522903,9
2005-11-01,-0.2820748303430388,9
2005-11-02,-0.38194124734477586,9
2005-11-03,0.22120108123063434,9
2005-11-04,0.024935091036255377,9
2005-11-07,0.1684609678475852,9
2005-11-08,0.499469238806199,9
2005-11-09,-0.2768606206813753,9
2005-11-10,0.09857797797403464,9
2005-11-11,-0.32588511626908684,8
2005-11-14,-0.13218182526697891,9
2005-11-15,0.013643216621102223,9
2005-11-16,0.4932819014559131,9
2005-11-17,-0.44896662201911014,9
2005-11-18,-0.46358819737889334,9
2005-11-21,0.15795356529130475,9
2005-11-22,-0.20184487257726394,9
2005-11-23,-0.4129442689999495,9
2005-11-24,,2
2005-11-25,0.05919254124667249,7
2005-11-28,-0.09061209897663473,9
2005-11-29,-0.09364947324289147,9
2005-11-30,-0.14684744815168072,9
2005-12-01,-0.25952491877057704,9
2005-12-02,0.01818054306718272,9
2005-12-05,-0.33762576386637133,9
2005-12-06,-0.0067552017018442006,9
2005-12-07,0.29341761317600823,9
2005-12-08,0.22272725099654572,9
2005-12-09,-0.3551882958899746,9
2005-12-12,-0.3180499651951132,9
2005-12-13,-0.5228670220121624,9
2005-12-14,-0.1791056636015474,9
2005-12-15,-0.015115929251778107,9
2005-12-16,-0.2591946036638176,9
2005-12-19,-0.06259458553492184,9
2005-12-20,-0.2293736770289031,9
2005-12-21,-0.3267963491257869,9
2005-12-22,0.12863815293889563,9
2005-12-23,-0.02519441553994897,9
2005-12-26,,2
2005-12-27,0.2944715956400917,9
2005-12-28,0.024205319015955264,9
2005-12-29,-0.018279163629131685,9
2005-12-30,0.08380432257295617,9
2006-01-02,,2
2006-01-03,-0.4978248181255579,9
2006-01-04,-0.4600306326906536,9
2006-01-05,-0.30977310373340233,9
2006-01-06,0.023499821351166943,9
2006-01-09,0.10094784349144195,9
2006-01-10,-0.2218176073491437,9
2006-01-11,-0.3879540220583405,9
2006-01-12,0.4191730257618209,9
2006-01-13,-0.030829712217817162,9
2006-01-16,,2
2006-01-17,0.3721065818304276,9
2006-01-18,-0.2175317788626601,9
2006-01-19,-0.07387977850568125,9
2006-01-20,0.6224089402170813,9
2006-01-23,-0.46873283092811735,9
2006-01-24,-0.33165681164145444,9
2006-01-25,-0.20524000503267634,9
2006-01-26,-0.450602636036652,9
2006-01-27,0.02945549859170371,9
2006-01-30,0.137345632270254,9
2006-01-31,-0.03258321220342632,9
2006-02-01,-0.12853853242827606,9
2006-02-02,0.16712280230550158,9
2006-02-03,0.3894337141013957,9
2006-02-06,-0.012957395577327736,9
2006-02-07,-0.04903727908375583,9
2006-02-08,-0.34887832406149955,9
2006-02-09,0.3675059294023507,9
2006-02-10,-0.13251577646503107,9
2006-02-13,0.042829416635173805,9
2006-02-14,-0.5146004293076215,9
2006-02-15,-0.3144938326724183,9
2006-02-16,-0.14504261074747157,9
2006-02-17,0.16898100006903766,9
2006-02-20,,2
2006-02-21,0.1288040052589522,9
2006-02-22,-0.0694956779917266,9
2006-02-23,-0.0898883589146383,9
2006-02-24,0.47853413428965436,9
2006-02-27,-0.37767912473435616,9
2006-02-28,0.4581421719994613,9
2006-03-01,-0.48253259807900317,9
2006-03-02,-0.2791132034617493,9
2006-03-03,-0.12014190963531611,9
2006-03-06,-0.3371559786432339,9
2006-03-07,0.5901710518314516,9
2006-03-08,-0.5851946614765376,9
2006-03-09,0.2759266622146252,9
2006-03-10,-0.7241304657857904,9
2006-03-13,0.009225981320360985,9
2006-03-14,-0.20524512566327835,9
2006-03-15,-0.5411669801395763,9
2006-03-16,0.12244066335227538,9
2006-03-17,-0.16044574582820254,9
2006-03-20,-0.20495338400087126,9
2006-03-21,0.06254687574220015,9
2006-03-22,-0.052269880540998855,9
2006-03-23,0.29304276426818837,9
2006-03-24,0.060636217669022066,9
2006-03-27,0.12534796935538653,9
2006-03-28,0.015788433117531506,9
2006-03-29,-0.35851307298405016,9
2006-03-30,-0.2148182222295333,9
2006-03-31,-0.048294424424029835,9
2006-04-03,-0.3028105387194851,9
2006-04-04,-0.7041910365163531,9
2006-04-05,-0.17573036778881942,9
2006-04-06,0.23049419930070764,9
